MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
31Aug2018 0:00:00,00000000819942,0,0,1,0,1,1,0,1,2,11,24290,132000,,2390,2,0,0
30Apr2018 0:00:00,00000000819962,0,0,0,0,0,1,0,1,2,7,,66000,,1940,2,0,1
30Apr2018 0:00:00,00000000819987,0,1,1,0,0,0,0,1,1,4,17830,,,400,1,1,0
31Jan2018 0:00:00,00000000820001,0,0,0,0,0,1,0,1,2,17,,123000,,100,2,0,0
30Apr2018 0:00:00,00000000820016,0,0,1,1,0,0,0,1,1,3,24250,,,2540,1,1,0
31Jan2018 0:00:00,00000000820020,0,0,1,0,0,0,0,1,2,13,27310,,,2540,1,0,1
31May2018 0:00:00,00000000820046,0,0,0,1,0,1,1,1,3,17,,95000,659000,1820,3,0,0
30Sep2018 0:00:00,00000000820058,0,0,0,0,0,0,0,1,1,13,,,,2260,1,1,0
31May2018 0:00:00,00000000820095,0,0,1,0,0,0,0,1,1,16,21670,,,1120,1,1,0
31Aug2018 0:00:00,00000000820119,0,0,1,0,0,1,0,1,2,10,130300,150000,,1960,2,0,0
31Oct2017 0:00:00,00000000820129,1,0,1,0,1,1,0,1,2,12,27850,134000,,1540,2,0,0
31Jan2018 0:00:00,00000000820167,0,0,1,0,0,0,0,1,1,12,17800,,,2440,1,1,0
31Aug2018 0:00:00,00000000820238,0,0,0,0,0,0,0,1,1,18,,,,1590,1,1,0
31Jul2018 0:00:00,00000000820239,0,1,1,1,0,0,0,1,2,14,17490,,,1970,1,0,0
31Aug2018 0:00:00,00000000820303,0,0,0,0,0,0,0,1,2,9,,,,990,1,0,0
31Oct2018 0:00:00,00000000820341,1,1,0,0,0,0,1,1,2,11,,,693000,1230,2,0,1
30Apr2018 0:00:00,00000000820343,0,0,0,1,1,1,1,1,3,10,,126000,706000,1690,3,0,0
31Oct2017 0:00:00,00000000820344,0,0,0,0,0,0,1,1,2,13,,,348000,1340,2,0,0
31Oct2017 0:00:00,00000000820361,0,0,1,0,0,1,0,1,2,16,16210,138000,,610,2,0,0
30Apr2018 0:00:00,00000000820370,0,0,1,0,1,0,0,1,1,13,14030,,,1870,1,1,0
31Oct2018 0:00:00,00000000820383,0,0,0,1,1,1,0,1,2,2,,177000,,3160,2,0,0
31Mar2018 0:00:00,00000000820412,0,0,1,0,0,0,1,1,2,16,17120,,288000,1510,2,0,0
31Aug2018 0:00:00,00000000820427,0,0,0,0,0,1,0,1,2,16,,123000,,2590,2,0,0
31Oct2018 0:00:00,00000000820442,0,0,1,0,1,0,0,1,1,15,22410,,,1730,1,1,0
31Aug2018 0:00:00,00000000820531,0,0,1,0,0,0,0,1,1,5,12800,,,2130,1,1,0
30Sep2018 0:00:00,00000000820537,0,0,0,0,1,1,0,0,1,10,,187000,,,1,1,0
30Sep2018 0:00:00,00000000820544,0,0,0,0,0,0,0,1,4,1,,,,2860,1,0,0
31Dec2017 0:00:00,00000000820586,0,0,0,0,0,0,0,1,1,0,,,,1090,1,1,0
31Aug2018 0:00:00,00000000820597,0,0,1,0,0,1,0,1,2,6,20730,123000,,2140,2,0,0
31Oct2017 0:00:00,00000000820630,0,0,1,0,0,1,0,1,2,12,23580,108000,,3260,2,0,0
28Feb2018 0:00:00,00000000820663,0,0,0,0,0,0,1,1,2,4,,,578000,2200,2,0,0
31Oct2018 0:00:00,00000000820700,1,0,0,0,1,0,0,1,1,17,,,,2540,1,1,0
30Sep2018 0:00:00,00000000820714,0,0,1,0,1,1,0,1,2,11,25530,133000,,430,2,0,0
31Aug2018 0:00:00,00000000820730,0,0,0,0,0,1,0,1,2,0,,226000,,3290,2,0,0
31May2018 0:00:00,00000000820771,0,1,1,0,1,0,0,1,1,7,14940,,,2430,1,1,0
30Jun2018 0:00:00,00000000820779,0,1,1,0,0,0,1,1,2,22,16010,,358000,2350,2,0,0
31Dec2017 0:00:00,00000000820848,0,0,0,0,0,1,1,1,3,3,,200000,487000,2190,3,0,0
31Oct2017 0:00:00,00000000820857,0,0,1,0,1,1,0,1,2,6,17240,138000,,3020,2,0,0
30Jun2018 0:00:00,00000000820863,0,0,1,0,0,1,1,1,3,10,22960,190000,515000,1920,3,0,1
30Jun2018 0:00:00,00000000820879,0,0,0,0,0,1,1,1,3,11,,192000,699000,1580,3,0,0
31Jul2018 0:00:00,00000000820886,1,0,0,0,0,1,0,1,2,5,,107000,,2700,2,0,0
30Sep2018 0:00:00,00000000820891,0,0,0,0,0,0,0,1,1,15,,,,1360,1,1,0
30Jun2018 0:00:00,00000000820979,1,1,0,0,0,0,0,1,1,14,,,,2010,1,1,0
31Dec2017 0:00:00,00000000821006,0,0,0,1,1,0,0,1,1,5,,,,1480,1,1,0
31Aug2018 0:00:00,00000000821063,0,0,1,0,0,1,0,1,2,1,21000,179000,,1700,2,0,0
31Jan2018 0:00:00,00000000821073,0,1,1,0,0,0,0,1,1,14,23550,,,2740,1,1,0
31Jul2018 0:00:00,00000000821077,0,0,0,0,1,1,0,1,2,5,,170000,,1640,2,0,0
30Jun2018 0:00:00,00000000821084,0,0,1,0,0,0,1,1,2,12,24470,,338000,1890,2,0,0
31Dec2017 0:00:00,00000000821087,0,1,1,0,1,0,0,1,2,6,19580,,,100,1,0,0
31Oct2017 0:00:00,00000000821090,0,0,1,0,0,0,0,1,1,0,18390,,,2440,1,1,0
31Oct2018 0:00:00,00000000821094,0,0,1,0,0,0,0,1,1,9,23910,,,1000,1,1,0
31Dec2017 0:00:00,00000000821095,0,1,0,0,0,0,0,1,1,10,,,,2280,1,1,0
30Apr2018 0:00:00,00000000821125,0,0,0,0,0,0,1,1,2,15,,,474000,620,2,0,0
30Nov2017 0:00:00,00000000821185,0,1,1,0,0,0,0,1,1,9,21150,,,660,1,1,0
31Jan2018 0:00:00,00000000821202,0,0,0,0,1,0,1,1,2,13,,,394000,3230,2,0,0
31May2018 0:00:00,00000000821210,0,0,0,1,1,0,0,1,2,13,,,,890,1,0,0
28Feb2018 0:00:00,00000000821216,0,1,0,0,0,0,1,1,2,10,,,697000,870,2,0,0
30Jun2018 0:00:00,00000000821231,0,1,1,0,0,0,1,1,2,12,17510,,406000,2470,2,0,0
28Feb2018 0:00:00,00000000821235,0,0,0,0,0,0,0,1,1,17,,,,2800,1,1,0
31Jul2018 0:00:00,00000000821239,0,0,1,0,1,0,0,1,4,16,18990,,,1480,1,0,0
31Jul2018 0:00:00,00000000821291,0,0,0,0,0,0,0,1,1,2,,,,2280,1,1,0
30Sep2018 0:00:00,00000000821308,0,0,0,0,0,0,0,1,1,6,,,,2270,1,1,0
31Aug2018 0:00:00,00000000821312,0,0,0,0,1,0,1,1,2,20,,,447000,2220,2,0,0
31Dec2017 0:00:00,00000000821334,0,0,0,1,1,1,1,1,4,15,,78000,627000,130,3,0,0
31Jan2018 0:00:00,00000000821416,0,0,1,0,0,0,1,1,2,11,26750,,740000,1760,2,0,0
30Apr2018 0:00:00,00000000821466,0,0,0,0,1,0,0,1,1,5,,,,1230,1,1,0
28Feb2018 0:00:00,00000000821481,0,1,1,0,1,1,0,1,2,17,27520,156000,,1330,2,0,0
31Mar2018 0:00:00,00000000821496,1,0,1,0,0,0,0,1,1,9,20840,,,3610,1,1,0
28Feb2018 0:00:00,00000000821527,0,1,1,0,0,0,0,1,2,7,23040,,,3070,1,0,0
28Feb2018 0:00:00,00000000821531,0,0,0,0,0,0,0,1,1,8,,,,3880,1,1,0
30Nov2017 0:00:00,00000000821567,0,0,1,0,1,1,0,1,2,8,19270,90000,,2510,2,0,0
31May2018 0:00:00,00000000821576,0,1,0,0,1,1,0,1,2,9,,195000,,1110,2,0,1
28Feb2018 0:00:00,00000000821603,0,0,0,0,1,0,0,0,1,1,,,,,0,1,0
30Apr2018 0:00:00,00000000821627,0,0,1,0,1,1,0,1,2,8,23490,145000,,3580,2,0,1
31Jul2018 0:00:00,00000000821698,0,0,1,0,0,1,0,1,2,7,21830,108000,,2220,2,0,0
31Jul2018 0:00:00,00000000821715,0,0,0,0,0,0,0,1,1,3,,,,1420,1,1,0
30Nov2017 0:00:00,00000000821744,1,0,1,1,0,1,0,1,2,8,20490,87000,,2960,2,0,0
30Jun2018 0:00:00,00000000821767,0,1,0,0,1,0,0,1,1,7,,,,1730,1,1,0
31Jul2018 0:00:00,00000000821784,0,1,0,0,0,0,0,1,1,10,,,,700,1,1,0
31May2018 0:00:00,00000000821797,0,0,1,0,1,1,0,1,2,11,21380,113000,,3260,2,0,0
31May2018 0:00:00,00000000821802,0,0,0,0,0,1,0,1,2,16,,165000,,1790,2,0,0
31Dec2017 0:00:00,00000000821872,0,1,0,0,0,1,0,1,2,12,,130000,,2250,2,0,0
31Aug2018 0:00:00,00000000821906,0,1,0,0,1,1,0,1,3,13,,253000,,2190,2,0,1
30Apr2018 0:00:00,00000000821933,1,1,1,0,1,0,0,1,1,11,20110,,,1220,1,1,0
31Aug2018 0:00:00,00000000821960,0,0,0,1,0,0,0,1,1,13,,,,1850,1,1,0
31Oct2018 0:00:00,00000000822020,0,0,0,0,1,1,0,1,3,14,,120000,,2220,2,0,0
31Aug2018 0:00:00,00000000822056,1,0,0,0,0,0,0,1,1,13,,,,2000,1,1,0
28Feb2018 0:00:00,00000000822074,1,0,0,0,1,0,0,1,4,13,,,,2150,1,0,0
28Feb2018 0:00:00,00000000822130,0,0,0,1,0,0,1,1,3,11,,,440000,2160,2,0,0
31Oct2018 0:00:00,00000000822170,0,0,1,0,0,0,0,1,1,16,21010,,,2690,1,1,0
31Jan2018 0:00:00,00000000822206,0,0,0,0,1,0,1,0,1,3,,,573000,,1,1,0
31Aug2018 0:00:00,00000000822215,0,0,0,0,0,1,0,1,2,6,,219000,,2480,2,0,0
30Nov2017 0:00:00,00000000822314,0,0,0,0,0,0,1,1,2,9,,,339000,2990,2,0,0
31Oct2018 0:00:00,00000000822333,0,0,0,0,0,0,0,1,1,12,,,,2290,1,1,0
31May2018 0:00:00,00000000822362,0,0,0,0,0,0,0,1,1,10,,,,2400,1,1,0
31Jan2018 0:00:00,00000000822366,0,0,1,0,1,0,0,1,1,20,22720,,,1730,1,1,0
30Nov2017 0:00:00,00000000822419,0,1,0,0,1,0,0,1,3,4,,,,2800,1,0,0
28Feb2018 0:00:00,00000000822421,0,0,1,0,0,0,0,1,3,16,131360,,,3350,1,0,0
30Sep2018 0:00:00,00000000822454,0,1,0,0,0,0,0,1,1,10,,,,1050,1,1,0
31Jan2018 0:00:00,00000000822486,0,0,1,0,1,1,0,0,1,8,21300,44000,,,1,1,0
31Oct2018 0:00:00,00000000822500,0,0,1,0,0,1,0,1,2,0,21750,66000,,2570,2,0,0
31May2018 0:00:00,00000000822503,0,1,0,0,0,0,0,1,1,11,,,,2660,1,1,0
31Dec2017 0:00:00,00000000822511,0,0,0,0,1,0,1,1,2,3,,,258000,2120,2,0,0
31Aug2018 0:00:00,00000000822555,0,1,1,0,1,0,0,1,1,14,19850,,,1400,1,1,0
30Nov2017 0:00:00,00000000822571,0,1,1,1,1,1,0,1,2,9,24160,133000,,3810,2,0,0
30Apr2018 0:00:00,00000000822578,1,0,0,0,1,1,1,1,3,12,,148000,271000,1810,3,0,0
30Jun2018 0:00:00,00000000822606,0,0,0,0,0,0,0,1,1,4,,,,3700,1,1,0
31Dec2017 0:00:00,00000000822607,0,0,0,0,0,1,0,1,2,9,,159000,,2990,2,0,0
30Sep2018 0:00:00,00000000822640,0,0,1,0,0,1,0,1,2,6,16840,171000,,1880,2,0,0
31Aug2018 0:00:00,00000000822642,1,1,1,0,0,0,1,1,2,11,17550,,528000,1890,2,0,0
31Oct2017 0:00:00,00000000822646,0,1,0,0,1,1,0,1,2,8,,97000,,2100,2,0,0
28Feb2018 0:00:00,00000000822660,0,0,1,0,0,0,0,1,1,12,21420,,,1030,1,1,1
31Dec2017 0:00:00,00000000822682,0,0,0,0,0,1,0,1,2,12,,200000,,1640,2,0,1
30Nov2017 0:00:00,00000000822724,0,0,0,0,1,0,0,1,1,9,,,,3160,1,1,0
31Dec2017 0:00:00,00000000822726,0,0,1,0,1,0,0,1,1,16,18400,,,3750,1,1,0
31Jan2018 0:00:00,00000000822729,0,0,0,0,0,0,1,1,2,10,,,630000,2180,2,0,1
28Feb2018 0:00:00,00000000822799,0,0,1,0,0,0,0,1,2,13,19510,,,3130,1,0,0
28Feb2018 0:00:00,00000000822826,0,0,1,0,0,1,1,1,3,2,21570,128000,477000,2180,3,0,0
30Jun2018 0:00:00,00000000822858,0,0,0,0,0,0,0,1,2,6,,,,1140,1,0,0
30Apr2018 0:00:00,00000000822883,0,0,0,0,0,0,0,1,1,12,,,,2200,1,1,0
31Mar2018 0:00:00,00000000822892,0,0,0,0,0,0,0,1,1,7,,,,2470,1,1,0
31Dec2017 0:00:00,00000000822894,0,0,1,0,0,0,0,1,1,19,23680,,,1240,1,1,0
31Jan2018 0:00:00,00000000822918,0,0,1,0,0,0,0,1,1,8,12780,,,1060,1,1,0
31Oct2018 0:00:00,00000000822945,0,0,0,0,1,0,0,1,2,1,,,,1990,1,0,0
31Mar2018 0:00:00,00000000822959,0,0,1,0,0,0,1,1,2,9,13240,,372000,2400,2,0,0
31Dec2017 0:00:00,00000000822961,0,0,0,0,0,0,0,1,1,0,,,,1510,1,1,0
31Oct2017 0:00:00,00000000822978,0,1,0,0,0,0,1,1,2,3,,,347000,4340,2,0,0
31Mar2018 0:00:00,00000000823004,0,1,0,0,1,0,0,1,1,9,,,,1520,1,1,0
31Oct2018 0:00:00,00000000823009,0,1,0,0,0,0,0,1,1,7,,,,3740,1,1,0
31Mar2018 0:00:00,00000000823030,0,0,0,0,1,1,1,1,3,19,,114000,524000,2020,3,0,0
31Oct2018 0:00:00,00000000823098,0,1,1,0,0,1,1,1,3,10,19100,155000,263000,2660,3,0,1
30Nov2017 0:00:00,00000000823119,0,0,1,1,1,0,0,1,1,9,10850,,,1560,1,1,0
31Aug2018 0:00:00,00000000823142,1,0,1,0,1,0,0,1,1,7,23650,,,100,1,1,0
31Jul2018 0:00:00,00000000823153,0,0,1,0,1,0,0,1,3,18,17590,,,430,1,0,0
31Oct2018 0:00:00,00000000823163,0,0,0,0,0,1,0,1,2,5,,155000,,2130,2,0,0
30Jun2018 0:00:00,00000000823188,1,1,0,0,0,0,1,1,2,8,,,354000,1560,2,0,0
30Sep2018 0:00:00,00000000823217,0,0,0,0,0,0,1,1,2,14,,,288000,2160,2,0,0
31Mar2018 0:00:00,00000000823240,0,0,0,0,0,0,0,1,1,10,,,,4100,1,1,0
31Aug2018 0:00:00,00000000823259,0,0,1,0,1,0,1,0,2,10,27540,,509000,,1,0,0
31Jul2018 0:00:00,00000000823272,0,0,1,0,0,0,1,1,2,5,23350,,379000,1910,2,0,0
31Dec2017 0:00:00,00000000823274,0,1,0,0,1,0,0,1,1,13,,,,4710,1,1,0
31Aug2018 0:00:00,00000000823281,0,0,0,0,0,0,0,1,1,8,,,,1830,1,1,0
31Dec2017 0:00:00,00000000823288,0,1,1,0,0,0,1,1,2,6,21740,,651000,1230,2,0,0
31Aug2018 0:00:00,00000000823293,0,0,1,0,1,0,0,1,1,7,21040,,,2440,1,1,0
30Jun2018 0:00:00,00000000823397,0,0,1,0,0,1,0,1,2,3,25930,102000,,3070,2,0,0
30Sep2018 0:00:00,00000000823423,0,0,0,0,1,1,1,1,3,14,,131000,563000,570,3,0,0
31Jan2018 0:00:00,00000000823484,0,0,0,0,0,0,0,1,1,9,,,,3350,1,1,0
30Jun2018 0:00:00,00000000823515,0,0,0,0,1,1,0,1,2,3,,266000,,1300,2,0,0
31Jan2018 0:00:00,00000000823535,0,1,0,0,0,0,0,1,1,7,,,,1850,1,1,0
30Apr2018 0:00:00,00000000823540,0,0,0,0,0,0,0,1,1,11,,,,2590,1,1,0
31Oct2017 0:00:00,00000000823549,0,0,0,0,0,0,1,1,2,12,,,218000,2200,2,0,0
28Feb2018 0:00:00,00000000823576,0,0,1,0,0,0,0,1,3,17,18900,,,1030,1,0,1
31Jul2018 0:00:00,00000000823581,0,1,0,0,0,0,0,1,1,1,,,,2000,1,1,0
28Feb2018 0:00:00,00000000823610,0,0,0,0,1,1,0,1,2,5,,176000,,3760,2,0,0
31Oct2017 0:00:00,00000000823633,0,0,0,0,1,0,1,1,2,5,,,556000,2310,2,0,0
30Apr2018 0:00:00,00000000823697,0,0,1,0,0,0,1,1,2,13,27310,,489000,270,2,0,0
31Aug2018 0:00:00,00000000823749,0,0,0,0,0,1,0,1,2,15,,145000,,3330,2,0,0
30Nov2017 0:00:00,00000000823767,0,1,1,0,0,1,0,1,2,4,14630,117000,,2030,2,0,0
28Feb2018 0:00:00,00000000823769,9,0,1,0,0,0,0,1,1,10,21660,,,1420,1,1,0
30Nov2017 0:00:00,00000000823838,0,0,1,0,1,0,1,1,3,18,24660,,559000,2550,2,0,1
30Apr2018 0:00:00,00000000823844,0,1,1,0,0,0,1,1,2,13,17380,,641000,2160,2,0,0
31Dec2017 0:00:00,00000000823890,0,1,0,0,1,0,1,1,2,13,,,545000,3530,2,0,1
28Feb2018 0:00:00,00000000823899,1,0,0,0,1,0,1,1,2,12,,,681000,1150,2,0,0
31Mar2018 0:00:00,00000000823900,0,0,1,0,0,0,0,1,1,11,18990,,,550,1,1,0
31Oct2018 0:00:00,00000000823915,0,1,0,1,0,1,0,1,2,9,,194000,,1800,2,0,0
31Jul2018 0:00:00,00000000823937,0,1,1,1,0,1,0,1,2,17,16970,165000,,2700,2,0,0
31Aug2018 0:00:00,00000000823974,0,1,0,0,0,0,1,1,2,19,,,539000,1120,2,0,0
31May2018 0:00:00,00000000823987,0,0,0,0,0,0,1,1,2,5,,,453000,1680,2,0,0
31Jul2018 0:00:00,00000000823997,0,0,0,0,1,0,0,1,1,11,,,,3920,1,1,0
30Jun2018 0:00:00,00000000824003,0,0,1,0,0,0,0,1,1,8,25860,,,1540,1,1,0
31Jan2018 0:00:00,00000000824021,0,0,1,0,0,1,0,1,2,12,17200,71000,,2970,2,0,1
31Mar2018 0:00:00,00000000824050,0,0,0,1,1,1,0,1,2,10,,92000,,3480,2,0,0
31Aug2018 0:00:00,00000000824059,0,0,0,0,1,0,1,1,3,20,,,510000,1460,2,0,0
30Apr2018 0:00:00,00000000824090,0,0,0,0,1,0,0,1,1,6,,,,2420,1,1,0
31Oct2018 0:00:00,00000000824117,0,0,0,0,1,1,1,1,3,19,,143000,675000,370,3,0,0
30Jun2018 0:00:00,00000000824140,0,0,0,0,0,0,0,1,1,11,,,,2140,1,1,0
30Nov2017 0:00:00,00000000824163,0,0,1,0,0,0,0,1,1,18,12080,,,4060,1,1,0
28Feb2018 0:00:00,00000000824170,1,0,0,0,1,0,0,1,1,17,,,,780,1,1,0
30Jun2018 0:00:00,00000000824195,0,0,1,0,0,1,1,1,3,10,12550,105000,551000,670,3,0,0
28Feb2018 0:00:00,00000000824245,0,0,0,0,0,0,1,1,2,14,,,570000,2530,2,0,0
31Dec2017 0:00:00,00000000824304,0,0,1,0,1,1,1,1,3,2,21260,171000,221000,1450,3,0,0
30Jun2018 0:00:00,00000000824333,0,1,0,0,1,0,0,1,1,7,,,,510,1,1,0
31Dec2017 0:00:00,00000000824354,0,0,0,0,1,0,0,1,1,7,,,,1940,1,1,1
31Oct2018 0:00:00,00000000824408,0,0,1,0,0,1,1,1,3,8,20010,140000,418000,2510,3,0,0
30Nov2017 0:00:00,00000000824461,0,0,1,0,0,0,0,1,1,7,20980,,,1410,1,1,0
31Aug2018 0:00:00,00000000824479,0,0,1,0,0,1,0,1,2,8,23030,150000,,330,2,0,0
30Apr2018 0:00:00,00000000824512,0,0,0,0,0,1,0,1,2,8,,243000,,2310,2,0,0
30Jun2018 0:00:00,00000000824532,0,0,0,0,1,1,0,1,2,13,,150000,,1360,2,0,0
30Jun2018 0:00:00,00000000824533,0,0,0,0,0,0,1,1,2,13,,,470000,1850,2,0,0
31Oct2017 0:00:00,00000000824547,0,0,1,0,0,1,0,0,1,14,17610,171000,,,1,1,0
30Jun2018 0:00:00,00000000824557,0,0,0,0,0,0,1,1,2,8,,,4941000,1400,2,0,0
31Oct2018 0:00:00,00000000824558,0,1,1,0,1,0,1,1,2,10,21490,,195000,3370,2,0,0
30Nov2017 0:00:00,00000000824565,0,0,0,0,1,1,1,1,3,10,,97000,426000,1170,3,0,0
30Apr2018 0:00:00,00000000824587,0,0,0,0,1,1,1,1,3,9,,165000,430000,1850,3,0,0
31Oct2018 0:00:00,00000000824600,0,0,1,0,1,1,0,1,2,11,24680,110000,,1750,2,0,1
28Feb2018 0:00:00,00000000824618,0,0,0,0,1,0,0,1,3,8,,,,3040,1,0,0
30Nov2017 0:00:00,00000000824632,0,0,0,0,0,0,0,1,1,14,,,,210,1,1,0
30Sep2018 0:00:00,00000000824639,0,0,0,0,1,0,0,1,1,10,,,,2100,1,1,0
31Oct2017 0:00:00,00000000824655,0,0,0,0,0,0,0,1,1,18,,,,1460,1,1,0
31Dec2017 0:00:00,00000000824660,0,0,0,1,0,0,0,1,1,15,,,,2220,1,1,0
30Nov2017 0:00:00,00000000824689,0,0,1,1,1,0,0,1,1,21,16070,,,2120,1,1,0
30Jun2018 0:00:00,00000000824696,0,0,1,0,0,0,0,1,1,7,17550,,,2440,1,1,0
31Jan2018 0:00:00,00000000824714,0,0,1,0,1,0,0,1,3,13,19550,,,1410,1,0,0
31May2018 0:00:00,00000000824773,0,0,0,0,0,0,0,1,5,3,,,,1820,1,0,0
31Aug2018 0:00:00,00000000824775,0,0,0,0,0,1,0,1,2,16,,134000,,1420,2,0,0
30Jun2018 0:00:00,00000000824780,0,0,0,0,0,0,1,1,2,10,,,557000,2410,2,0,0
31Jul2018 0:00:00,00000000824866,1,0,0,0,0,0,0,1,1,7,,,,2080,1,1,0
31Aug2018 0:00:00,00000000824884,0,0,0,0,1,0,0,1,1,15,,,,2110,1,1,0
31Dec2017 0:00:00,00000000824922,0,1,1,0,0,0,0,1,1,13,23850,,,1980,1,1,0
31Jul2018 0:00:00,00000000824924,0,0,1,0,0,0,1,1,2,12,25670,,470000,2850,2,0,0
31Oct2017 0:00:00,00000000824949,0,0,1,1,0,0,0,1,1,6,21240,,,640,1,1,0
31Oct2018 0:00:00,00000000824981,0,0,1,0,0,0,1,1,2,8,16920,,467000,2390,2,0,0
30Sep2018 0:00:00,00000000824994,0,0,1,0,0,1,0,1,2,0,20160,61000,,2020,2,0,0
31Dec2017 0:00:00,00000000824995,0,0,0,0,0,0,0,1,1,1,,,,530,1,1,0
31Oct2018 0:00:00,00000000825002,0,0,0,0,1,0,1,1,2,19,,,478000,1760,2,0,0
31Oct2018 0:00:00,00000000825013,1,0,0,0,0,0,0,1,1,9,,,,100,1,1,0
28Feb2018 0:00:00,00000000825024,1,0,1,0,0,1,0,1,2,15,19300,155000,,2410,2,0,0
30Apr2018 0:00:00,00000000825031,0,0,0,0,1,0,0,1,1,8,,,,2810,1,1,0
30Nov2017 0:00:00,00000000825038,0,1,1,0,0,0,0,1,1,6,16870,,,2310,1,1,0
31May2018 0:00:00,00000000825039,0,1,1,0,0,0,1,1,2,9,18840,,752000,1740,2,0,0
31Mar2018 0:00:00,00000000825060,0,0,1,0,0,0,1,1,2,12,17890,,493000,1670,2,0,1
28Feb2018 0:00:00,00000000825064,0,0,1,0,0,0,1,1,2,16,16870,,576000,2620,2,0,0
30Sep2018 0:00:00,00000000825076,0,1,0,0,1,0,0,1,1,0,,,,3220,1,1,0
31Aug2018 0:00:00,00000000825093,0,0,1,0,0,0,0,1,1,17,19390,,,3090,1,1,0
30Sep2018 0:00:00,00000000825153,0,0,0,0,0,0,0,1,4,16,,,,2260,1,0,0
30Apr2018 0:00:00,00000000825159,0,1,1,0,0,0,1,1,2,17,17340,,297000,860,2,0,0
31Jul2018 0:00:00,00000000825164,0,1,1,0,0,0,1,0,2,1,25100,,664000,,1,0,0
31May2018 0:00:00,00000000825219,0,0,1,0,1,0,0,1,1,9,14720,,,2220,1,1,0
31Jan2018 0:00:00,00000000825230,0,1,0,0,0,0,0,1,4,12,,,,2800,1,0,0
31Dec2017 0:00:00,00000000825259,0,0,0,0,0,0,1,1,2,8,,,558000,2510,2,0,0
31Oct2018 0:00:00,00000000825274,0,0,1,0,1,0,1,1,2,10,21450,,484000,2490,2,0,0
31Jan2018 0:00:00,00000000825284,0,1,0,0,0,1,0,1,2,15,,108000,,2810,2,0,0
31Jul2018 0:00:00,00000000825302,0,0,0,1,1,1,1,1,3,0,,136000,468000,1570,3,0,0
30Nov2017 0:00:00,00000000825323,0,1,1,0,0,1,0,1,2,15,21060,216000,,1250,2,0,0
31Aug2018 0:00:00,00000000825359,0,0,1,0,0,1,1,1,3,16,20270,172000,5099000,2280,3,0,0
30Nov2017 0:00:00,00000000825374,0,0,0,0,1,1,0,1,2,14,,150000,,3480,2,0,0
31Mar2018 0:00:00,00000000825387,0,0,0,0,0,0,0,1,2,10,,,,2240,1,0,0
30Nov2017 0:00:00,00000000825416,0,0,0,0,0,0,0,1,3,11,,,,2630,1,0,0
31Oct2017 0:00:00,00000000825424,0,0,0,0,0,0,0,1,1,5,,,,190,1,1,0
30Jun2018 0:00:00,00000000825438,1,0,0,0,0,1,0,1,2,10,,212000,,2410,2,0,0
30Nov2017 0:00:00,00000000825461,0,0,1,0,0,0,0,1,1,2,18040,,,1000,1,1,0
30Jun2018 0:00:00,00000000825502,0,0,1,0,0,0,0,1,1,4,15470,,,740,1,1,0
30Apr2018 0:00:00,00000000825520,0,1,0,0,0,1,1,1,3,6,,167000,388000,1830,3,0,0
31Aug2018 0:00:00,00000000825533,0,0,1,0,1,1,0,1,3,15,16210,124000,,1500,2,0,1
31Jan2018 0:00:00,00000000825546,1,0,1,0,1,0,1,1,2,13,22740,,622000,3170,2,0,0
31Oct2017 0:00:00,00000000825548,0,0,1,0,0,1,1,1,3,12,21020,145000,555000,1060,3,0,0
31Mar2018 0:00:00,00000000825614,0,0,0,0,1,1,0,1,2,9,,264000,,2060,2,0,1
31Mar2018 0:00:00,00000000825623,0,0,0,0,0,0,0,1,1,9,,,,1540,1,1,1
30Jun2018 0:00:00,00000000825640,0,0,0,0,0,0,0,1,1,4,,,,2640,1,1,0
30Apr2018 0:00:00,00000000825664,1,0,0,0,0,0,1,1,3,19,,,407000,1210,2,0,0
31Oct2017 0:00:00,00000000825667,0,0,1,0,0,0,0,1,1,19,28540,,,2440,1,1,0
31Oct2018 0:00:00,00000000825674,0,0,0,0,1,0,0,1,1,9,,,,2780,1,1,0
31Jan2018 0:00:00,00000000825675,0,0,0,0,0,1,0,1,2,10,,191000,,1380,2,0,0
31May2018 0:00:00,00000000825677,0,0,0,0,0,0,0,1,4,13,,,,2360,1,0,0
31Dec2017 0:00:00,00000000825769,0,0,1,0,1,0,0,1,1,10,21900,,,3570,1,1,0
31Jul2018 0:00:00,00000000825778,0,0,0,0,0,1,1,1,3,12,,157000,477000,2090,3,0,1
31Jul2018 0:00:00,00000000825855,0,1,0,0,0,1,1,1,3,17,,245000,597000,1210,3,0,1
31Mar2018 0:00:00,00000000825941,0,1,1,0,0,0,0,1,1,9,19800,,,1850,1,1,0
30Sep2018 0:00:00,00000000825942,0,0,0,0,0,1,0,1,2,5,,116000,,970,2,0,0
31Mar2018 0:00:00,00000000825946,0,1,1,0,0,1,0,1,2,2,21920,101000,,2190,2,0,0
31Mar2018 0:00:00,00000000826035,0,0,0,0,0,1,1,1,3,1,,192000,436000,1130,3,0,0
31Oct2017 0:00:00,00000000826038,0,0,0,0,0,0,1,1,2,6,,,344000,650,2,0,0
