MOIS,CLIENT_ID,homme,courriel,Langue_Francais,naissance,logement,profession,nb_enfant,ville,education,age,revenu,revenu_foyer
31Oct2017 0:00:00,00000000774156,0,1,1,0,0,1,0,2,4,42,91000,164000
31Dec2017 0:00:00,00000000774265,0,1,1,0,0,2,1,6,5,19,65000,65000
31Jan2018 0:00:00,00000000774346,0,1,1,0,0,2,0,6,4,53,92000,92000
31Dec2017 0:00:00,00000000774367,0,1,1,0,0,2,0,1,5,37,37000,195000
31Oct2018 0:00:00,00000000774375,1,0,0,0,0,4,0,1,1,65,40000,122000
31Oct2017 0:00:00,00000000774397,1,1,1,0,0,3,0,6,3,46,90000,213000
28Feb2018 0:00:00,00000000774455,1,1,1,0,0,2,0,5,1,47,58000,214000
31May2018 0:00:00,00000000774591,0,0,1,0,0,2,0,3,4,49,47000,159000
31Mar2018 0:00:00,00000000774701,0,1,1,0,0,5,0,6,1,55,70000,95000
31Jan2018 0:00:00,00000000774776,0,1,1,0,0,2,0,6,2,31,54000,143000
31Mar2018 0:00:00,00000000774788,0,0,0,1,0,3,5,4,5,37,93000,93000
31May2018 0:00:00,00000000774812,0,0,0,0,0,6,0,5,4,20,47000,122000
31Oct2018 0:00:00,00000000774862,0,1,1,1,1,3,2,5,1,29,92000,92000
31Mar2018 0:00:00,00000000774911,0,1,1,1,0,1,2,5,2,66,57000,218000
31Mar2018 0:00:00,00000000774945,1,1,0,0,0,6,0,2,1,70,64000,294000
31Mar2018 0:00:00,00000000774982,0,1,1,0,0,3,2,6,1,84,113000,200000
31Aug2018 0:00:00,00000000775081,1,1,0,0,1,1,0,1,1,70,42000,54000
31Dec2017 0:00:00,00000000775127,0,1,1,0,0,2,2,5,3,202,36000,114000
31Jan2018 0:00:00,00000000775273,0,0,1,0,0,4,0,3,1,42,69000,198000
30Sep2018 0:00:00,00000000775348,1,1,1,0,0,4,0,6,4,53,63000,183000
31May2018 0:00:00,00000000775357,1,1,1,0,0,1,2,2,2,54,24000,89000
31Oct2017 0:00:00,00000000775389,0,0,1,0,0,6,4,5,2,36,70000,202000
28Feb2018 0:00:00,00000000775521,1,1,1,0,0,1,0,4,4,67,56000,185000
28Feb2018 0:00:00,00000000775524,1,1,0,0,0,3,0,3,1,58,75000,214000
30Sep2018 0:00:00,00000000775535,1,1,1,1,0,2,2,4,3,39,96000,174000
30Sep2018 0:00:00,00000000775568,1,1,1,1,0,1,4,6,2,30,55000,310000
31May2018 0:00:00,00000000775570,0,0,0,0,1,3,1,6,5,70,55000,127000
30Sep2018 0:00:00,00000000775592,1,1,1,0,0,2,2,6,1,27,58000,83000
31Jul2018 0:00:00,00000000775622,0,0,1,0,0,5,0,5,4,51,91000,112000
31Mar2018 0:00:00,00000000775635,1,1,0,0,0,1,0,6,5,30,53000,55000
31Oct2017 0:00:00,00000000775680,1,1,1,0,1,1,0,6,4,218,45000,45000
30Apr2018 0:00:00,00000000775732,1,0,1,0,0,3,0,5,1,31,66000,182000
31Dec2017 0:00:00,00000000775753,1,1,0,1,0,3,5,3,3,78,57000,187000
31Dec2017 0:00:00,00000000775813,1,1,1,0,0,2,1,6,5,87,75000,123000
31Dec2017 0:00:00,00000000775828,1,0,1,0,1,2,0,4,3,62,36000,36000
31Mar2018 0:00:00,00000000775874,1,1,0,0,0,3,0,6,5,51,65000,65000
28Feb2018 0:00:00,00000000775935,1,1,0,0,1,5,2,3,1,59,37000,133000
28Feb2018 0:00:00,00000000775951,1,1,0,0,0,2,0,4,2,42,48000,104000
30Sep2018 0:00:00,00000000775968,0,0,0,1,0,5,3,5,1,55,45000,167000
31Oct2017 0:00:00,00000000776003,1,1,0,0,0,2,0,4,3,46,78000,142000
30Nov2017 0:00:00,00000000776029,0,1,1,1,0,3,1,6,5,23,50000,298000
30Jun2018 0:00:00,00000000776075,1,0,1,0,0,5,4,6,4,50,82000,168000
30Apr2018 0:00:00,00000000776087,1,1,1,0,0,4,0,6,1,54,85000,250000
30Sep2018 0:00:00,00000000776173,1,1,1,0,0,1,0,4,1,53,61000,156000
31Oct2018 0:00:00,00000000776259,0,1,0,1,0,6,2,1,5,64,71000,106000
31Oct2017 0:00:00,00000000776313,1,1,1,0,0,1,2,4,1,58,18000,87000
30Apr2018 0:00:00,00000000776414,1,1,1,0,0,6,0,3,3,55,74000,170000
31Oct2018 0:00:00,00000000776415,0,0,1,0,0,2,0,6,1,38,59000,98000
30Apr2018 0:00:00,00000000776430,0,1,1,0,1,1,0,4,5,26,58000,80000
31Dec2017 0:00:00,00000000776438,0,1,1,1,1,1,1,6,4,65,27000,158000
31Mar2018 0:00:00,00000000776465,1,1,1,0,1,2,1,2,1,28,82000,82000
30Apr2018 0:00:00,00000000776526,1,1,0,1,1,1,2,6,1,82,96000,96000
30Jun2018 0:00:00,00000000776567,0,0,0,0,0,5,2,3,4,49,67000,351000
31Jan2018 0:00:00,00000000776685,1,0,1,0,0,3,1,4,2,27,18000,79000
30Sep2018 0:00:00,00000000776729,1,1,0,0,0,3,3,5,4,70,67000,67000
31May2018 0:00:00,00000000776732,1,1,1,0,0,2,3,6,1,63,71000,71000
31Aug2018 0:00:00,00000000776761,0,0,1,1,1,1,2,1,2,75,81000,81000
30Sep2018 0:00:00,00000000776765,0,1,1,0,0,1,0,6,2,69,66000,71000
30Nov2017 0:00:00,00000000776790,1,1,0,1,0,2,4,2,3,47,77000,133000
30Apr2018 0:00:00,00000000776816,9,1,1,0,0,3,0,6,3,80,44000,257000
31Oct2018 0:00:00,00000000776859,1,0,1,1,0,2,2,1,4,49,35000,269000
31Dec2017 0:00:00,00000000776889,1,1,1,0,0,2,0,6,2,59,33000,33000
31Mar2018 0:00:00,00000000776891,1,0,0,0,1,3,0,4,4,70,90000,236000
31Dec2017 0:00:00,00000000776899,0,1,0,0,0,5,0,6,1,29,69000,387000
30Apr2018 0:00:00,00000000776901,1,0,1,0,1,3,2,6,3,27,95000,180000
30Sep2018 0:00:00,00000000777005,1,1,1,1,0,4,3,5,4,44,52000,80000
28Feb2018 0:00:00,00000000777006,1,1,1,0,0,2,0,4,3,57,76000,76000
30Nov2017 0:00:00,00000000777027,0,1,1,0,1,2,4,5,3,56,122000,122000
30Apr2018 0:00:00,00000000777041,0,0,0,0,0,3,0,2,4,76,42000,42000
28Feb2018 0:00:00,00000000777125,1,1,1,0,0,2,0,5,5,44,49000,81000
31Mar2018 0:00:00,00000000777129,1,1,1,0,1,3,0,5,2,43,58000,58000
31May2018 0:00:00,00000000777175,1,1,1,0,1,2,0,1,5,39,101000,273000
31Jan2018 0:00:00,00000000777239,1,1,0,0,0,2,0,5,2,22,80000,125000
31Aug2018 0:00:00,00000000777323,1,1,0,0,1,2,5,6,2,59,50000,157000
30Apr2018 0:00:00,00000000777484,1,1,1,1,0,2,6,6,2,71,88000,183000
31Dec2017 0:00:00,00000000777505,0,0,0,1,1,4,1,6,1,36,53000,92000
31Jul2018 0:00:00,00000000777561,1,1,1,0,1,6,0,1,4,38,15000,34000
31Aug2018 0:00:00,00000000777566,1,1,1,0,0,6,0,6,1,66,77000,181000
31Dec2017 0:00:00,00000000777596,1,1,1,1,0,2,4,5,1,999,52000,143000
31Oct2018 0:00:00,00000000777607,1,1,0,0,1,5,3,5,2,38,65000,188000
31Dec2017 0:00:00,00000000777618,0,1,1,0,0,3,0,6,4,38,56000,98000
30Nov2017 0:00:00,00000000777619,1,1,1,1,0,1,2,5,4,41,53000,53000
30Jun2018 0:00:00,00000000777648,0,0,0,0,0,2,0,1,1,68,91000,163000
28Feb2018 0:00:00,00000000777652,1,1,1,0,0,2,0,5,5,77,26000,29000
31Mar2018 0:00:00,00000000777668,1,0,0,0,1,4,0,5,2,47,49000,49000
31Oct2017 0:00:00,00000000777716,1,1,0,0,0,2,0,4,1,73,58000,247000
31May2018 0:00:00,00000000777742,1,0,1,0,0,3,0,6,1,21,67000,70000
31Jan2018 0:00:00,00000000777819,0,1,1,0,0,4,0,1,1,88,26000,190000
30Nov2017 0:00:00,00000000777859,0,1,0,0,0,3,0,6,4,34,49000,166000
30Apr2018 0:00:00,00000000777909,1,0,1,0,0,4,2,6,5,46,68000,75000
31Aug2018 0:00:00,00000000777913,0,1,1,0,0,1,0,6,5,42,53000,180000
31Oct2017 0:00:00,00000000777968,1,0,1,0,0,4,0,6,3,49,44000,86000
31Aug2018 0:00:00,00000000777998,1,1,0,0,1,4,0,4,4,45,46000,46000
31Dec2017 0:00:00,00000000778012,0,1,1,0,1,6,3,6,1,35,67000,141000
31Aug2018 0:00:00,00000000778029,0,0,1,0,0,1,0,5,2,69,66000,108000
31May2018 0:00:00,00000000778035,1,1,0,0,0,1,0,5,3,41,31000,231000
31Oct2017 0:00:00,00000000778054,1,0,1,0,0,6,0,3,3,83,39000,182000
31Oct2018 0:00:00,00000000778055,1,1,1,0,1,4,0,6,1,45,66000,173000
31Aug2018 0:00:00,00000000778110,1,1,0,0,1,6,0,1,3,46,59000,72000
31Jul2018 0:00:00,00000000778182,0,0,1,0,0,2,3,6,3,45,49000,49000
30Sep2018 0:00:00,00000000778203,0,1,1,1,0,3,2,2,1,48,67000,85000
30Sep2018 0:00:00,00000000778210,0,1,1,0,0,2,2,1,4,87,75000,75000
28Feb2018 0:00:00,00000000778223,0,0,1,0,0,1,5,6,4,80,85000,287000
31Dec2017 0:00:00,00000000778226,0,1,1,0,1,1,0,2,1,33,72000,72000
31Jul2018 0:00:00,00000000778236,1,1,0,1,0,4,1,6,1,81,61000,61000
30Nov2017 0:00:00,00000000778260,1,1,1,0,0,3,2,2,1,32,70000,70000
31Jan2018 0:00:00,00000000778261,0,1,1,0,0,4,3,1,2,75,59000,155000
31Aug2018 0:00:00,00000000778266,0,1,0,0,0,1,1,3,4,71,81000,81000
31Dec2017 0:00:00,00000000778283,1,1,0,0,0,3,0,5,3,70,79000,141000
31Dec2017 0:00:00,00000000778292,0,1,0,0,1,3,0,5,5,48,65000,119000
30Apr2018 0:00:00,00000000778337,0,1,1,0,0,1,0,3,1,49,32000,35000
31Mar2018 0:00:00,00000000778341,1,1,0,0,1,3,0,3,5,67,44000,110000
30Apr2018 0:00:00,00000000778355,0,1,1,0,1,2,4,4,1,78,60000,261000
31Jan2018 0:00:00,00000000778360,1,0,1,0,0,5,2,4,2,57,79000,79000
31Mar2018 0:00:00,00000000778398,1,1,0,0,0,4,0,6,4,56,43000,278000
31Jan2018 0:00:00,00000000778474,0,0,1,0,0,2,0,5,2,27,54000,116000
30Apr2018 0:00:00,00000000778507,1,1,0,1,0,1,1,3,3,56,63000,393000
31Dec2017 0:00:00,00000000778540,1,1,1,0,0,6,0,6,5,66,71000,153000
31Jan2018 0:00:00,00000000778580,1,1,1,0,0,4,0,5,1,49,73000,81000
31Oct2017 0:00:00,00000000778585,1,0,0,0,0,3,0,1,2,79,85000,111000
31Dec2017 0:00:00,00000000778600,1,1,1,1,0,1,2,6,1,79,61000,131000
31May2018 0:00:00,00000000778749,0,1,1,0,0,2,2,2,1,71,49000,179000
31Oct2017 0:00:00,00000000778834,1,1,0,0,0,1,3,3,2,36,82000,82000
30Apr2018 0:00:00,00000000778839,0,0,1,0,0,1,0,5,1,44,38000,245000
31Aug2018 0:00:00,00000000778862,1,1,1,0,0,1,0,5,4,73,76000,76000
31Oct2018 0:00:00,00000000778872,1,1,1,0,1,3,0,6,5,28,66000,66000
30Sep2018 0:00:00,00000000778954,0,1,1,0,1,2,1,3,1,67,54000,153000
31Dec2017 0:00:00,00000000779006,0,1,1,0,0,3,0,1,2,24,22000,202000
30Jun2018 0:00:00,00000000779049,0,0,0,0,1,2,0,5,3,47,71000,133000
31May2018 0:00:00,00000000779060,0,1,1,0,0,2,0,1,4,51,69000,154000
31Aug2018 0:00:00,00000000779064,0,1,0,0,1,3,2,6,1,23,70000,70000
31Aug2018 0:00:00,00000000779065,0,1,1,1,0,1,3,6,5,70,51000,104000
30Jun2018 0:00:00,00000000779113,0,1,1,1,1,2,4,1,3,65,90000,90000
31Oct2018 0:00:00,00000000779138,0,1,0,0,0,2,0,6,3,48,27000,27000
31Oct2017 0:00:00,00000000779204,1,0,1,0,1,1,0,5,1,62,51000,51000
31Oct2018 0:00:00,00000000779224,0,1,1,0,0,6,0,5,5,46,33000,159000
31May2018 0:00:00,00000000779243,0,1,0,0,0,6,4,1,2,72,52000,164000
31Oct2018 0:00:00,00000000779246,1,1,1,0,0,3,0,6,1,79,85000,331000
31Dec2017 0:00:00,00000000779290,0,1,0,0,0,4,4,1,5,69,102000,102000
31Mar2018 0:00:00,00000000779373,1,1,1,0,1,3,0,6,3,67,99000,218000
31Dec2017 0:00:00,00000000779390,1,1,1,0,0,3,0,2,3,50,66000,147000
30Apr2018 0:00:00,00000000779393,1,1,1,0,0,2,0,5,2,29,63000,151000
28Feb2018 0:00:00,00000000779428,1,0,1,0,0,2,0,3,3,43,90000,90000
28Feb2018 0:00:00,00000000779515,0,1,1,1,0,6,4,3,3,38,40000,40000
30Jun2018 0:00:00,00000000779560,1,1,1,0,0,3,0,6,3,43,47000,130000
30Sep2018 0:00:00,00000000779586,1,1,1,1,1,6,2,5,4,35,59000,151000
31Oct2017 0:00:00,00000000779593,0,1,1,1,0,3,5,6,3,59,61000,61000
31Dec2017 0:00:00,00000000779632,0,1,0,0,0,6,0,5,3,64,54000,178000
31Aug2018 0:00:00,00000000779692,1,1,1,1,0,2,1,5,3,28,59000,59000
30Sep2018 0:00:00,00000000779708,0,1,1,0,1,2,0,5,4,44,98000,165000
31Mar2018 0:00:00,00000000779730,0,1,1,0,0,2,1,5,4,32,66000,66000
31Aug2018 0:00:00,00000000779749,1,1,1,0,1,4,0,5,3,57,71000,93000
31Jul2018 0:00:00,00000000779760,1,0,0,0,0,2,0,4,3,65,64000,236000
31Oct2018 0:00:00,00000000779768,1,1,1,0,0,2,0,6,1,46,101000,258000
31Jan2018 0:00:00,00000000779777,1,1,1,0,0,3,2,1,5,38,51000,51000
31Dec2017 0:00:00,00000000779802,0,1,0,0,0,2,1,6,5,65,29000,68000
30Apr2018 0:00:00,00000000779830,0,1,1,1,0,6,3,4,3,83,90000,90000
30Nov2017 0:00:00,00000000779912,0,0,1,0,1,2,0,1,3,56,46000,197000
30Sep2018 0:00:00,00000000779934,0,1,1,1,0,3,2,5,4,37,69000,69000
30Apr2018 0:00:00,00000000779940,0,1,0,0,0,2,0,6,1,40,68000,68000
30Sep2018 0:00:00,00000000779943,1,1,1,0,0,6,0,6,3,57,69000,289000
30Apr2018 0:00:00,00000000779960,1,1,1,0,0,2,0,6,1,33,77000,77000
31Oct2017 0:00:00,00000000780031,1,1,1,0,0,1,1,5,5,39,40000,53000
31Oct2017 0:00:00,00000000780040,0,1,0,0,1,4,0,5,5,49,77000,254000
31Mar2018 0:00:00,00000000780064,1,1,0,0,0,1,0,4,5,68,74000,272000
30Apr2018 0:00:00,00000000780084,1,1,1,1,0,3,2,1,1,20,81000,81000
31Aug2018 0:00:00,00000000780097,0,0,1,0,0,2,1,6,1,69,53000,139000
31Oct2018 0:00:00,00000000780169,0,1,1,0,1,2,0,1,5,45,50000,201000
30Jun2018 0:00:00,00000000780173,0,1,1,0,1,4,4,2,4,56,70000,70000
30Nov2017 0:00:00,00000000780249,0,1,1,0,0,5,0,2,2,57,48000,197000
31Oct2018 0:00:00,00000000780405,0,1,0,0,0,2,0,4,3,52,50000,237000
31Aug2018 0:00:00,00000000780451,0,1,1,1,0,1,3,2,5,50,41000,115000
31Dec2017 0:00:00,00000000780539,0,0,1,0,0,2,0,5,1,48,52000,138000
31Dec2017 0:00:00,00000000780556,0,0,0,0,0,4,0,6,4,45,55000,58000
31Aug2018 0:00:00,00000000780564,1,0,0,0,1,3,0,4,2,48,50000,136000
31Aug2018 0:00:00,00000000780667,0,1,0,0,1,3,2,6,1,28,28000,116000
31Oct2017 0:00:00,00000000780672,1,1,0,0,0,3,0,6,2,20,52000,326000
31Mar2018 0:00:00,00000000780686,1,1,1,1,0,6,5,4,2,44,73000,123000
31Mar2018 0:00:00,00000000780703,0,1,1,0,0,1,3,2,1,67,41000,211000
30Nov2017 0:00:00,00000000780760,0,0,1,1,0,2,5,4,5,30,38000,38000
31Jan2018 0:00:00,00000000780775,0,1,1,1,0,2,1,5,4,62,57000,70000
30Apr2018 0:00:00,00000000780794,0,0,0,0,0,2,0,5,1,52,67000,67000
31Jul2018 0:00:00,00000000780802,0,1,0,0,0,1,0,6,1,85,63000,63000
30Apr2018 0:00:00,00000000780835,1,0,0,0,1,3,0,1,5,35,46000,135000
30Nov2017 0:00:00,00000000780885,0,1,0,0,0,5,0,6,3,64,79000,113000
31Oct2017 0:00:00,00000000780892,1,0,0,0,1,3,0,3,1,62,75000,153000
31Oct2017 0:00:00,00000000780897,0,0,1,1,0,3,3,6,2,51,36000,169000
30Sep2018 0:00:00,00000000780910,1,1,0,1,0,5,2,6,5,27,27000,170000
30Jun2018 0:00:00,00000000780930,1,1,0,0,0,1,1,3,4,75,47000,157000
31Aug2018 0:00:00,00000000781030,1,1,1,0,0,2,2,6,3,75,53000,121000
30Sep2018 0:00:00,00000000781073,1,1,0,1,0,6,2,5,1,48,77000,121000
31May2018 0:00:00,00000000781078,1,1,1,0,1,1,2,2,2,28,73000,292000
31Aug2018 0:00:00,00000000781101,1,0,0,0,0,1,0,3,1,65,44000,44000
30Apr2018 0:00:00,00000000781159,1,0,1,0,1,2,3,3,5,70,62000,319000
30Sep2018 0:00:00,00000000781175,0,1,0,0,0,6,0,4,1,83,46000,77000
31Jul2018 0:00:00,00000000781214,1,1,0,0,0,6,3,5,3,39,74000,74000
30Nov2017 0:00:00,00000000781278,1,1,1,0,1,2,0,4,5,67,70000,171000
30Sep2018 0:00:00,00000000781374,1,1,1,0,0,1,0,6,3,31,60000,230000
28Feb2018 0:00:00,00000000781419,0,1,1,0,1,2,0,6,1,66,51000,110000
31Oct2017 0:00:00,00000000781457,0,1,0,0,0,2,0,5,1,56,64000,64000
31Oct2017 0:00:00,00000000781470,1,0,1,0,0,2,2,2,1,45,49000,191000
31Jul2018 0:00:00,00000000781489,0,1,0,1,0,6,2,2,4,30,56000,158000
31Aug2018 0:00:00,00000000781538,1,1,1,0,0,1,0,4,1,30,81000,81000
31Oct2017 0:00:00,00000000781566,1,1,1,0,0,4,0,5,4,84,60000,173000
30Nov2017 0:00:00,00000000781620,0,0,1,0,0,1,0,6,5,54,64000,64000
28Feb2018 0:00:00,00000000781655,1,0,1,1,0,4,1,4,4,22,48000,48000
31May2018 0:00:00,00000000781674,0,1,0,0,1,2,0,1,4,62,82000,237000
30Nov2017 0:00:00,00000000781725,0,1,0,1,0,2,2,6,5,47,81000,81000
31Mar2018 0:00:00,00000000781770,1,0,1,0,1,3,4,5,5,73,57000,245000
31Oct2017 0:00:00,00000000781773,0,1,1,0,0,4,0,5,3,45,65000,166000
31Jan2018 0:00:00,00000000781873,1,1,1,0,0,2,2,6,1,79,79000,79000
30Nov2017 0:00:00,00000000782066,0,1,0,0,0,6,0,3,1,46,77000,111000
31Aug2018 0:00:00,00000000782100,1,0,1,0,0,1,3,6,1,56,101000,110000
31Mar2018 0:00:00,00000000782109,1,0,0,0,0,2,0,5,5,26,55000,55000
31Jul2018 0:00:00,00000000782111,0,1,1,1,1,2,2,3,1,64,66000,66000
31Mar2018 0:00:00,00000000782232,1,0,0,1,0,1,4,1,3,49,57000,210000
31May2018 0:00:00,00000000782257,1,1,1,1,0,2,2,6,3,24,70000,185000
30Sep2018 0:00:00,00000000782268,1,1,1,0,1,3,0,6,4,63,50000,50000
31May2018 0:00:00,00000000782276,0,1,1,0,0,6,0,1,4,69,26000,133000
28Feb2018 0:00:00,00000000782284,1,0,1,0,0,2,2,6,5,74,53000,85000
31Jan2018 0:00:00,00000000782311,1,1,1,0,0,5,0,4,2,69,60000,172000
31Mar2018 0:00:00,00000000782331,0,1,1,0,1,4,0,2,2,53,57000,115000
30Nov2017 0:00:00,00000000782352,0,1,1,0,1,1,3,1,4,48,78000,78000
30Apr2018 0:00:00,00000000782384,0,1,0,0,1,2,2,3,2,78,11000,15000
30Sep2018 0:00:00,00000000782400,0,1,1,0,1,3,0,5,5,28,72000,112000
31Oct2018 0:00:00,00000000782428,0,1,1,0,0,1,0,5,3,25,67000,67000
30Nov2017 0:00:00,00000000782512,1,0,1,0,1,4,0,1,4,62,41000,41000
30Nov2017 0:00:00,00000000782566,0,0,0,0,0,5,0,4,5,49,25000,248000
30Jun2018 0:00:00,00000000782583,0,1,1,0,0,2,2,6,5,25,29000,90000
30Apr2018 0:00:00,00000000782702,0,1,0,0,1,4,0,1,3,44,85000,85000
31Oct2017 0:00:00,00000000782727,0,1,1,0,0,1,0,6,1,89,60000,92000
30Nov2017 0:00:00,00000000782847,0,0,1,0,1,2,0,6,1,49,72000,287000
30Sep2018 0:00:00,00000000782909,1,1,1,0,0,2,0,3,4,66,52000,173000
31Oct2018 0:00:00,00000000782935,0,1,0,0,0,3,0,1,4,36,66000,129000
31Oct2018 0:00:00,00000000783012,0,0,0,0,0,5,2,2,5,87,71000,102000
31Oct2017 0:00:00,00000000783116,1,1,1,1,1,5,2,1,5,38,24000,24000
31Mar2018 0:00:00,00000000783158,0,1,1,0,0,3,0,6,4,60,35000,104000
31May2018 0:00:00,00000000783172,1,1,1,0,0,4,0,2,1,58,48000,136000
31Dec2017 0:00:00,00000000783188,1,1,0,0,0,5,0,3,4,56,53000,86000
30Nov2017 0:00:00,00000000783308,1,1,1,1,0,4,3,6,1,34,35000,187000
31Jan2018 0:00:00,00000000783309,0,0,1,0,0,1,0,5,4,30,34000,34000
31Aug2018 0:00:00,00000000783392,0,0,1,0,0,2,1,5,5,24,86000,86000
30Nov2017 0:00:00,00000000783479,0,1,0,0,0,3,2,1,2,73,66000,66000
31Dec2017 0:00:00,00000000783482,0,1,1,0,0,6,2,4,3,35,38000,261000
31Oct2018 0:00:00,00000000783491,1,1,1,0,0,3,0,4,1,203,84000,114000
31Oct2017 0:00:00,00000000783498,0,0,1,0,0,2,0,6,4,85,59000,152000
31Oct2017 0:00:00,00000000783518,0,1,0,0,0,2,0,2,1,26,29000,109000
28Feb2018 0:00:00,00000000783578,1,1,1,0,0,2,1,5,4,77,48000,56000
28Feb2018 0:00:00,00000000783666,1,0,0,0,0,3,4,5,2,62,74000,79000
28Feb2018 0:00:00,00000000783750,1,1,1,0,0,2,2,4,1,31,71000,166000
30Jun2018 0:00:00,00000000783758,0,1,1,1,0,3,1,1,1,42,63000,63000
30Nov2017 0:00:00,00000000783921,1,1,0,0,0,6,0,3,1,75,55000,140000
31Dec2017 0:00:00,00000000783939,0,1,0,0,0,4,0,5,1,72,82000,82000
31Mar2018 0:00:00,00000000784063,1,1,0,1,1,2,6,2,1,45,56000,69000
31Aug2018 0:00:00,00000000784189,1,0,1,0,0,3,0,6,5,45,84000,166000
31Dec2017 0:00:00,00000000784202,1,1,0,0,0,2,4,1,2,44,48000,78000
30Nov2017 0:00:00,00000000784275,1,1,0,0,0,2,0,6,3,71,48000,48000
31Jan2018 0:00:00,00000000784283,1,1,1,0,0,2,0,5,3,56,54000,137000
31Jul2018 0:00:00,00000000784394,1,1,1,0,1,2,0,6,2,70,84000,276000
31Oct2018 0:00:00,00000000784473,0,1,1,0,0,6,0,6,5,27,56000,58000
31Mar2018 0:00:00,00000000784490,1,0,1,0,0,1,4,6,1,50,66000,91000
31Oct2017 0:00:00,00000000784533,1,0,1,0,0,1,0,6,3,41,17000,115000
30Apr2018 0:00:00,00000000784534,0,1,0,0,0,3,2,4,1,49,50000,52000
31Oct2018 0:00:00,00000000784539,0,1,1,0,0,1,0,2,5,28,36000,159000
31Dec2017 0:00:00,00000000784552,0,0,0,0,0,1,0,6,1,52,81000,238000
28Feb2018 0:00:00,00000000784614,1,0,1,1,0,3,2,3,1,75,64000,64000
28Feb2018 0:00:00,00000000784735,0,1,0,0,0,2,0,1,3,52,79000,198000
30Nov2017 0:00:00,00000000784789,0,1,0,0,0,3,0,5,2,73,70000,70000
31Aug2018 0:00:00,00000000784815,0,1,0,0,0,1,0,6,2,45,60000,162000
31Oct2017 0:00:00,00000000784853,1,0,1,0,0,4,0,3,3,79,68000,107000
31Aug2018 0:00:00,00000000784893,0,1,0,1,1,4,4,4,5,64,62000,180000
31Dec2017 0:00:00,00000000784932,0,0,1,0,0,3,0,6,1,37,58000,90000
31Jul2018 0:00:00,00000000785041,1,1,1,0,0,2,0,4,4,52,67000,67000
31Oct2018 0:00:00,00000000785125,0,1,0,0,0,1,0,1,4,48,86000,263000
30Jun2018 0:00:00,00000000785157,0,1,1,0,0,1,5,6,5,55,54000,183000
31Mar2018 0:00:00,00000000785169,0,1,1,0,0,3,5,5,4,57,91000,91000
31Dec2017 0:00:00,00000000785178,0,1,0,0,0,1,0,4,2,68,90000,208000
31Oct2017 0:00:00,00000000785184,1,1,0,1,0,5,3,6,5,55,40000,242000
31Aug2018 0:00:00,00000000785207,1,0,1,1,1,1,2,6,3,26,71000,293000
31Aug2018 0:00:00,00000000785236,0,0,1,0,0,2,6,5,3,50,32000,79000
30Sep2018 0:00:00,00000000785256,0,1,1,1,0,2,1,3,2,62,43000,77000
31May2018 0:00:00,00000000785277,1,0,1,0,0,2,0,4,4,63,75000,142000
31Jul2018 0:00:00,00000000785342,0,1,0,0,0,2,0,5,3,33,87000,220000
31Dec2017 0:00:00,00000000785397,1,1,1,0,1,3,0,4,1,22,53000,138000
31Dec2017 0:00:00,00000000785428,1,1,0,1,1,4,2,6,3,25,75000,147000
28Feb2018 0:00:00,00000000785498,0,1,0,0,0,2,0,5,4,56,39000,153000
31Jul2018 0:00:00,00000000785523,1,1,0,0,0,6,0,5,1,47,54000,136000
31Oct2017 0:00:00,00000000785594,0,1,0,0,0,2,0,6,5,83,60000,100000
28Feb2018 0:00:00,00000000785619,1,1,1,0,0,1,3,4,5,63,70000,247000
30Jun2018 0:00:00,00000000785671,0,1,1,0,1,2,0,2,4,62,65000,65000
31Jul2018 0:00:00,00000000785698,1,1,1,0,0,6,2,6,4,82,51000,224000
30Jun2018 0:00:00,00000000785704,0,0,0,0,1,2,4,1,5,48,39000,162000
30Sep2018 0:00:00,00000000785729,1,1,1,1,0,2,4,4,5,57,38000,171000
28Feb2018 0:00:00,00000000785761,1,0,1,1,0,2,1,3,1,70,50000,233000
30Sep2018 0:00:00,00000000785783,1,1,1,0,0,6,4,5,4,43,11000,170000
31Oct2018 0:00:00,00000000785855,1,1,0,0,0,3,0,6,4,51,60000,60000
28Feb2018 0:00:00,00000000785917,1,1,0,0,0,2,0,6,1,68,49000,93000
31Oct2018 0:00:00,00000000785927,1,1,1,0,0,1,2,4,1,63,80000,80000
31Jul2018 0:00:00,00000000785940,1,1,1,0,0,6,0,6,1,57,80000,184000
31Dec2017 0:00:00,00000000785959,1,1,1,1,0,2,3,3,1,35,62000,125000
28Feb2018 0:00:00,00000000785988,0,1,1,0,0,2,0,4,3,39,69000,131000
31Oct2018 0:00:00,00000000786001,0,1,0,1,0,2,3,4,3,72,92000,184000
30Nov2017 0:00:00,00000000786015,0,0,1,1,0,3,2,4,5,31,38000,258000
30Apr2018 0:00:00,00000000786043,1,1,1,0,0,2,3,6,4,62,81000,81000
31Jul2018 0:00:00,00000000786074,0,0,1,0,0,1,0,4,1,55,73000,243000
28Feb2018 0:00:00,00000000786120,0,0,0,0,1,1,0,4,4,999,62000,157000
30Nov2017 0:00:00,00000000786169,0,1,0,0,1,4,0,2,5,73,66000,224000
30Sep2018 0:00:00,00000000786178,1,1,1,0,1,1,1,5,1,28,63000,212000
31Jan2018 0:00:00,00000000786196,1,1,1,0,1,3,0,4,1,36,35000,93000
28Feb2018 0:00:00,00000000786218,1,1,1,1,1,3,5,5,2,52,90000,175000
